x1	y1	x2	y2
276.268000	158.125000	283.425000	126.932000
453.698000	158.538000	441.735000	138.718000
453.698000	158.538000	441.735000	138.718000
325.192000	162.843000	313.622000	149.994000
325.192000	162.843000	313.622000	149.994000
45.562900	164.811000	165.462000	342.883000
199.983000	164.741000	547.408000	423.813000
263.717000	165.617000	257.767000	156.746000
375.748000	166.420000	427.784000	171.357000
122.450000	173.379000	191.897000	179.130000
130.746000	175.234000	228.780000	368.773000
287.471000	175.849000	180.601000	118.255000
316.748000	175.156000	134.145000	151.037000
316.748000	175.156000	134.145000	151.037000
182.553000	177.188000	424.369000	163.310000
152.943000	185.950000	452.255000	171.358000
152.943000	185.950000	452.255000	171.358000
183.440000	186.776000	526.836000	208.842000
371.774000	188.192000	498.130000	295.004000
296.864000	189.708000	299.828000	173.835000
266.352000	193.604000	259.883000	179.285000
172.766000	194.182000	544.006000	440.716000
72.720200	196.441000	155.404000	217.723000
338.294000	195.149000	436.000000	134.126000
466.217000	196.198000	406.410000	203.047000
224.552000	197.251000	122.697000	321.993000
482.402000	196.743000	450.761000	137.688000
328.372000	201.784000	315.809000	182.011000
151.537000	203.147000	167.572000	168.258000
199.674000	204.124000	74.837900	324.177000
221.639000	206.422000	6.123960	286.712000
281.376000	206.945000	270.341000	190.686000
92.431800	208.591000	525.133000	208.789000
356.801000	210.182000	342.007000	188.986000
356.801000	210.182000	342.007000	188.986000
207.737000	212.024000	127.595000	386.622000
207.737000	212.024000	127.595000	386.622000
520.184000	212.021000	290.551000	411.067000
457.792000	212.900000	441.831000	187.339000
359.837000	217.962000	344.479000	194.877000
359.837000	217.962000	344.479000	194.877000
155.016000	219.819000	444.381000	172.591000
423.664000	220.611000	437.507000	163.562000
430.506000	220.756000	412.788000	194.137000
476.788000	220.799000	430.146000	106.005000
476.788000	220.799000	13.933400	202.753000
485.031000	221.130000	452.915000	162.656000
485.031000	221.130000	452.915000	162.656000
288.867000	224.779000	384.225000	83.079500
92.596800	226.293000	85.717700	271.519000
100.105000	226.060000	471.327000	169.330000
219.356000	227.971000	201.247000	302.351000
301.978000	228.223000	523.615000	370.195000
301.978000	228.223000	523.615000	370.195000
269.183000	229.605000	123.143000	299.695000
408.985000	230.068000	391.610000	204.415000
432.279000	229.772000	413.213000	173.758000
575.783000	230.727000	518.359000	208.369000
22.782300	231.615000	49.762000	187.604000
388.516000	232.990000	239.111000	279.904000
560.221000	234.212000	230.258000	361.281000
560.221000	234.212000	230.258000	361.281000
586.796000	235.837000	533.818000	265.345000
292.316000	241.822000	487.948000	199.365000
305.417000	245.487000	382.579000	147.865000
268.297000	249.781000	250.909000	243.490000
255.623000	250.973000	561.349000	291.002000
255.623000	250.973000	561.349000	291.002000
536.189000	251.064000	576.178000	208.191000
4.440400	251.437000	381.559000	143.208000
555.213000	256.641000	339.639000	136.765000
411.458000	257.869000	62.735300	415.101000
520.807000	260.966000	280.482000	220.365000
132.167000	265.234000	142.984000	242.404000
588.843000	266.613000	580.103000	236.327000
428.338000	267.554000	454.226000	235.838000
488.996000	274.200000	468.886000	239.021000
488.996000	274.200000	468.886000	239.021000
238.580000	276.531000	293.173000	213.679000
55.566500	277.603000	416.307000	410.591000
114.132000	278.437000	127.641000	381.360000
19.528500	282.429000	58.600700	279.156000
524.157000	287.182000	461.588000	210.490000
589.428000	286.305000	525.726000	253.314000
68.021200	289.310000	125.978000	298.595000
99.743300	289.475000	113.016000	259.494000
424.257000	289.023000	401.749000	253.588000
8.195940	291.379000	52.361400	225.385000
183.994000	294.734000	468.445000	358.331000
582.854000	296.888000	518.024000	262.701000
171.674000	297.746000	298.971000	355.502000
40.808000	299.853000	256.768000	209.086000
411.874000	305.403000	540.174000	403.061000
83.722700	306.824000	229.928000	208.683000
113.482000	307.141000	122.311000	273.200000
113.482000	307.141000	120.631000	273.436000
113.482000	307.141000	119.330000	273.036000
89.695300	307.727000	106.928000	273.037000
394.633000	309.406000	127.920000	386.480000
211.707000	311.345000	279.957000	249.118000
499.935000	313.149000	111.019000	359.314000
188.303000	315.444000	219.606000	209.385000
522.720000	316.873000	379.304000	213.940000
293.071000	321.525000	498.603000	191.293000
204.628000	321.939000	28.211300	189.681000
454.151000	330.099000	266.917000	247.881000
466.633000	329.858000	412.097000	301.917000
268.774000	333.167000	180.010000	178.828000
268.774000	333.167000	179.466000	178.341000
286.245000	333.738000	27.874900	188.273000
548.801000	339.214000	556.199000	260.045000
594.266000	345.204000	127.855000	232.733000
430.595000	347.236000	464.174000	302.035000
17.749400	352.631000	253.431000	390.290000
55.889500	358.939000	85.506900	301.071000
260.724000	361.809000	250.836000	312.814000
260.724000	361.809000	303.000000	316.034000
73.220000	362.413000	154.031000	218.891000
282.738000	363.307000	225.639000	170.689000
331.969000	362.626000	312.527000	314.698000
331.969000	362.626000	312.527000	314.698000
356.601000	362.783000	335.055000	314.674000
369.145000	362.868000	346.054000	315.187000
225.362000	363.716000	74.634000	347.426000
186.143000	365.433000	180.770000	355.989000
53.675600	372.921000	83.443900	319.236000
80.198300	372.319000	335.471000	336.796000
559.754000	374.250000	433.236000	281.737000
559.754000	374.250000	404.687000	295.665000
462.913000	378.768000	408.394000	330.002000
433.282000	380.807000	408.394000	330.002000
455.106000	380.402000	459.748000	331.828000
43.665900	384.693000	562.384000	144.971000
554.380000	384.021000	582.242000	294.000000
127.754000	389.788000	156.834000	347.920000
171.699000	392.068000	425.528000	256.103000
171.699000	392.068000	437.234000	255.234000
357.342000	391.603000	346.742000	314.996000
151.188000	397.422000	379.402000	111.493000
582.006000	400.977000	299.406000	384.731000
234.029000	404.065000	153.180000	218.838000
46.493200	405.920000	79.656600	338.682000
466.857000	408.058000	220.319000	209.442000
176.700000	409.288000	463.527000	377.729000
433.770000	409.142000	405.323000	354.002000
433.770000	409.142000	405.323000	354.002000
149.638000	412.048000	411.240000	105.380000
240.503000	413.806000	132.586000	149.231000
248.120000	418.498000	6.875590	167.231000
335.178000	425.674000	591.181000	215.584000
250.408000	429.295000	51.622100	198.573000
250.408000	429.295000	51.688400	198.253000
314.543000	431.639000	430.399000	93.320500
410.993000	434.610000	254.770000	332.761000
91.621100	437.538000	313.011000	369.460000
568.977000	437.475000	42.528200	325.601000
568.977000	437.475000	42.528200	325.601000
523.201000	439.001000	17.231000	162.001000
579.489000	438.645000	555.038000	256.107000
483.776000	443.183000	364.952000	80.309800
505.875000	22.175700	126.023000	387.922000
302.741000	27.586100	298.835000	33.829900
302.741000	27.586100	298.866000	33.843700
528.169000	47.107000	35.491900	364.470000
400.010000	59.434200	77.352200	359.836000
126.082000	59.719400	181.817000	95.012700
126.082000	59.719400	181.707000	94.887400
274.934000	61.875100	261.531000	86.571400
6.688680	70.973500	71.451800	192.419000
465.760000	79.065900	15.773700	237.994000
339.499000	82.900500	332.429000	80.340800
27.993300	90.981100	17.252900	163.335000
94.904400	96.255500	216.839000	236.799000
330.468000	96.979000	347.945000	149.786000
302.129000	105.025000	294.914000	103.279000
440.179000	107.728000	430.505000	92.849700
86.555800	110.596000	75.929300	186.473000
290.773000	112.038000	284.727000	109.720000
297.166000	111.731000	290.441000	109.309000
297.166000	111.731000	290.441000	109.309000
425.654000	118.046000	414.874000	104.059000
132.449000	119.611000	533.579000	360.799000
156.264000	119.204000	370.623000	125.574000
169.632000	122.139000	429.434000	104.186000
243.268000	124.062000	262.016000	86.471400
309.247000	124.439000	301.080000	118.543000
426.346000	125.544000	413.595000	110.736000
310.410000	136.337000	301.313000	128.537000
283.128000	137.779000	276.217000	132.831000
283.128000	137.779000	276.217000	132.831000
244.187000	143.153000	253.127000	119.663000
106.447000	145.910000	16.822500	164.452000
231.846000	145.633000	271.303000	68.359700
369.792000	147.084000	413.147000	105.616000
308.474000	150.582000	298.284000	163.494000
163.818000	154.310000	175.050000	153.765000
122.114000	155.719000	225.227000	394.755000
463.225000	157.548000	452.405000	136.919000
435.020000	158.223000	413.340000	203.239000
296.664000	162.755000	300.983000	152.391000
324.898000	162.941000	313.622000	149.994000
324.898000	162.941000	313.622000	149.994000
473.111000	161.830000	171.022000	344.464000
45.695000	164.803000	165.462000	342.883000
265.147000	164.323000	259.740000	155.973000
339.662000	166.097000	326.837000	151.632000
122.820000	172.908000	133.995000	172.103000
131.388000	174.670000	341.117000	277.890000
302.862000	174.130000	305.573000	160.255000
280.480000	176.639000	272.679000	164.780000
75.900900	185.094000	560.349000	139.150000
153.619000	185.442000	166.591000	178.704000
153.619000	185.442000	166.591000	178.704000
222.287000	185.002000	283.112000	62.339900
429.063000	187.427000	202.438000	179.785000
121.205000	192.086000	49.839400	276.885000
265.164000	193.199000	259.163000	178.840000
265.164000	193.199000	259.163000	178.840000
423.816000	195.077000	110.487000	199.640000
71.982700	196.278000	25.656400	171.700000
248.756000	197.212000	245.085000	183.906000
248.756000	197.212000	245.085000	183.906000
335.221000	196.516000	220.741000	397.228000
300.672000	200.311000	304.313000	182.868000
152.645000	203.393000	167.572000	168.258000
199.215000	204.102000	213.732000	311.517000
165.576000	205.235000	176.011000	193.584000
92.745400	208.447000	524.182000	209.136000
180.365000	209.755000	187.445000	194.920000
208.137000	211.788000	127.595000	386.622000
208.137000	211.788000	127.595000	386.622000
266.981000	213.096000	350.183000	358.989000
338.359000	213.287000	325.414000	193.821000
458.722000	212.817000	441.831000	187.339000
441.486000	213.855000	425.559000	189.144000
243.773000	218.216000	239.780000	200.798000
492.367000	220.300000	459.009000	162.787000
181.640000	221.398000	427.315000	172.348000
231.721000	227.691000	229.724000	208.853000
331.829000	228.066000	49.192300	276.785000
446.195000	230.333000	429.492000	203.314000
461.810000	229.786000	445.155000	202.154000
526.930000	229.507000	491.642000	269.056000
275.882000	231.317000	267.156000	209.506000
560.150000	234.704000	231.547000	362.275000
292.978000	242.228000	487.948000	199.365000
473.043000	242.131000	371.243000	225.592000
305.749000	245.163000	381.677000	144.368000
586.306000	249.240000	193.457000	141.479000
268.116000	250.309000	259.813000	224.895000
536.118000	251.385000	377.327000	123.961000
244.723000	254.399000	238.817000	230.298000
90.566800	255.247000	106.644000	237.284000
37.138900	257.745000	373.298000	79.351300
194.222000	261.355000	54.216900	197.427000
520.584000	261.298000	280.482000	220.365000
117.353000	262.031000	268.210000	365.640000
134.835000	264.730000	145.189000	242.161000
290.088000	271.054000	410.357000	252.003000
554.342000	273.725000	194.740000	203.396000
361.533000	278.384000	234.125000	247.663000
590.220000	286.995000	18.167100	158.548000
67.703000	289.130000	125.978000	298.595000
100.064000	289.312000	113.016000	259.494000
459.587000	289.310000	554.567000	369.244000
555.301000	292.450000	309.502000	246.104000
309.646000	293.475000	294.806000	259.889000
241.912000	299.209000	313.328000	264.403000
113.287000	306.714000	122.311000	273.200000
113.287000	306.714000	120.631000	273.436000
113.287000	306.714000	119.330000	273.036000
59.512500	306.831000	84.700800	273.366000
516.495000	309.947000	531.403000	235.563000
259.156000	311.590000	201.390000	210.051000
369.128000	312.446000	25.886500	271.123000
248.437000	318.423000	171.247000	142.477000
457.067000	330.821000	433.468000	288.321000
467.173000	329.493000	412.097000	301.917000
131.615000	331.633000	148.049000	288.625000
131.615000	331.633000	148.049000	288.625000
266.978000	332.437000	255.768000	290.765000
326.851000	333.690000	537.581000	402.873000
127.558000	361.205000	310.734000	70.163800
261.111000	362.143000	250.836000	312.814000
261.111000	362.143000	303.000000	316.034000
331.747000	363.044000	312.146000	315.069000
331.747000	363.044000	311.500000	315.618000
357.023000	363.144000	335.929000	315.362000
368.951000	363.016000	345.286000	315.620000
224.866000	363.936000	74.634000	347.426000
559.828000	374.880000	433.247000	282.900000
11.315500	376.391000	78.743400	213.107000
214.101000	378.174000	541.743000	216.964000
462.461000	379.011000	436.859000	329.138000
491.646000	380.903000	466.258000	330.695000
491.646000	380.903000	466.258000	330.695000
43.088800	384.501000	275.954000	300.468000
537.198000	384.904000	276.128000	231.351000
259.916000	389.519000	249.538000	333.902000
63.443600	390.590000	90.178800	331.158000
99.332300	390.340000	57.364700	431.964000
275.022000	389.761000	311.641000	335.932000
358.011000	391.374000	334.750000	337.072000
150.828000	397.896000	152.087000	337.725000
202.645000	401.468000	247.924000	278.203000
220.839000	401.677000	258.878000	241.121000
46.730700	406.109000	79.656600	338.682000
69.206200	407.625000	80.800900	332.578000
91.831400	410.411000	309.377000	246.366000
235.117000	423.174000	72.736200	346.804000
65.084600	424.896000	542.830000	333.013000
527.759000	425.485000	221.928000	393.872000
125.038000	427.926000	370.979000	183.054000
172.933000	431.062000	77.567000	203.741000
568.193000	436.976000	207.219000	163.843000
84.220200	438.307000	540.331000	369.106000
208.518000	439.585000	172.954000	152.738000
506.792000	439.600000	204.497000	376.275000
522.854000	438.611000	17.231000	162.001000
405.709000	443.124000	306.719000	371.742000
302.914000	27.807900	298.866000	33.843700
510.584000	50.354700	352.994000	366.544000
286.164000	59.292100	243.473000	138.525000
400.678000	59.885100	80.380300	360.258000
276.352000	79.283600	272.570000	82.759500
437.824000	85.166700	428.736000	71.916700
27.724900	91.156800	17.252900	163.335000
266.658000	97.435700	263.516000	99.708100
330.775000	96.710600	347.997000	149.190000
348.692000	103.485000	339.912000	97.400800
86.118000	110.686000	75.929300	186.473000
312.191000	112.004000	304.638000	108.111000
453.777000	123.801000	445.291000	107.299000
360.102000	125.667000	323.048000	63.089500
281.070000	136.979000	273.305000	132.143000
310.299000	136.459000	301.313000	128.537000
324.462000	137.024000	314.449000	128.619000
357.926000	143.030000	309.625000	61.493900
232.591000	145.387000	262.567000	85.938200
368.788000	144.573000	287.983000	258.317000
143.093000	149.969000	372.024000	125.548000
295.758000	149.201000	286.549000	141.083000
295.758000	149.201000	286.549000	141.083000
190.078000	150.664000	432.018000	107.547000
105.414000	154.118000	192.757000	140.274000
121.511000	155.992000	225.227000	394.755000
434.114000	157.636000	429.434000	104.186000
266.089000	163.652000	259.918000	155.757000
46.006300	165.126000	165.462000	342.883000
582.814000	165.715000	561.244000	140.648000
582.814000	165.715000	430.118000	231.866000
124.569000	170.713000	451.688000	170.255000
381.241000	171.504000	272.999000	297.824000
281.341000	175.848000	273.071000	163.941000
308.589000	176.288000	298.467000	140.950000
322.502000	176.411000	300.537000	129.853000
155.387000	184.874000	179.466000	178.341000
97.786700	191.338000	111.736000	187.116000
265.928000	193.600000	259.883000	179.285000
430.116000	194.659000	82.095700	330.878000
483.494000	194.977000	452.495000	136.447000
335.186000	197.131000	223.567000	370.142000
355.418000	197.803000	340.549000	179.232000
289.730000	198.928000	279.845000	182.703000
299.044000	199.055000	288.980000	181.736000
313.516000	199.105000	290.574000	182.486000
153.872000	203.795000	165.796000	193.086000
220.703000	205.766000	252.152000	133.395000
93.117900	208.149000	524.182000	209.136000
180.369000	210.171000	187.488000	195.631000
128.731000	211.431000	133.326000	201.675000
208.312000	211.579000	127.595000	386.622000
208.312000	211.579000	127.595000	386.622000
152.365000	218.355000	164.833000	204.013000
